"do",576,350
"dobrev",422,180
"dobson",184,111
"doce",626,607
"dock",3848,2149
"dockland",306,220
"dockwork",181,115
"dockyard",262,147
"doct",12313,6962
"doctor",272,249
"doctrin",361,306
"docu",20235,13296
"dod",394,287
"dodg",2652,1798
"doesn",8251,7674
"doetinchem",223,162
"dog",4108,3079
"dogm",149,142
"doha",662,439
"doi",186,155
"dolan",228,166
"doldrum",960,910
"dole",10044,2155
"dolenjsk",153,104
"doll",686,345
"dollar",175383,69235
"dolly",513,285
"dolphin",636,260
"doly",161,149
"dom",352,253
"domain",633,425
"dome",1665,998
"domecq",393,221
"domenic",502,331
"domest",65624,47383
"domicil",123,103
"domin",10098,8131
"dominat",13675,12463
"doming",1088,1009
"dominguez",287,158
"dominik",164,158
"don",44499,36501
"donald",2605,2139
"donaldson",1401,1293
"donat",4180,2806
"doncast",256,206
"dond",424,392
"doneg",147,113
"dong",2150,1335
"dongah",240,128
"dongwon",141,125
"donnel",805,567
"donnelley",457,134
"donor",3946,2311
"donov",442,332
"dont",183,173
"doo",236,198
"dooh",581,170
"doom",952,889
"doomsday",186,166
"door",7815,6631
"doorstep",278,253
"doorway",105,105
"doot",130,113
"dope",546,276
"dorad",147,106
"doram",122,104
"dore",192,171
"dori",768,753
"dorm",1240,970
"dormit",423,308
"doroth",119,102
"dorrel",247,121
"dorsey",173,157
"dortmund",2076,888
"dos",1023,645
"dosag",137,111
"dose",1303,971
"dossy",365,292
"dostum",2340,599
"dot",1006,653
"doubl",23208,18486
"doubt",16101,14078
"doug",1402,1349
"dough",196,134
"doughert",130,108
"dought",183,149
"dougl",5582,3680
"doull",337,180
"dour",118,108
"dous",305,291
"dove",687,463
"dovish",125,115
"dow",21925,11673
"dowd",159,113
"down",3156,2116
"downbeat",206,195
"downdraft",116,112
"downfal",388,371
"downgrad",7374,5332
"downhill",1750,611
"download",528,406
"downplay",583,554
"downpor",298,280
"downs",661,585
"downsid",5156,4443
"downstream",1350,1018
"downtim",263,214
"downtown",1707,1441
"downtrend",1887,1640
"downturn",2940,2690
"downward",6652,6103
"doyl",494,285
"dozen",8040,7396
"dpef",295,134
"dps",341,127
"dr",4851,3729
"drab",136,115
"drachm",8984,2483
"dracon",239,235
"draft",18213,10661
"draftsm",295,159
"drag",7248,6818
"dragomir",203,179
"dragon",837,626
"dragonair",440,129
"drain",5202,3854
"drak",412,204
"dram",2594,1611
"dramat",8098,7567
"drank",177,157
"drap",570,449
"draskov",523,274
"drast",2389,2239
"dravid",534,398
"draw",26332,21831
"drawback",262,244
"drawdown",776,641
"drazek",303,115
"dread",372,354
"dream",2890,2419
"dredg",726,440
"drench",174,166
"dresd",322,224
"dresdn",3981,2661
"dress",6415,3918
"dreyfus",1356,969
"dri",300,196
"dribbl",146,144
"drift",6105,5176
"drill",9371,4564
"drink",8354,5380
"drip",197,178
"driss",198,176
"driv",38698,29889
"drizzl",116,105
"drnk",845,203
"drnovsek",930,329
"drop",56490,43864
"drought",4225,2562
"drov",4603,4161
"drown",1209,987
"drs",350,306
"drub",196,191
"drug",38391,15750
"drugstor",339,199
"drum",1418,1248
"drummons",203,127
"drunk",775,596
"dry",9441,6608
"drydock",497,174
"ds",273,193
"dsb",247,118
"dse",875,456
"dsl",537,254
"dsm",817,273
"dsp",892,317
"dt",475,272
"dtb",727,466
"dtc",2626,2201
"dtd",3446,3436
"dti",570,297
"dtp",3840,3060
"du",4034,2365
"dual",2414,1773
"duan",185,142
"dub",2074,2028
"dubai",5417,2528
"dubi",673,644
"dubinin",368,170
"dublin",6018,4266
"duboi",295,142
"dubrovnik",192,134
"duc",433,303
"duchess",405,181
"duck",1192,918
"dudayev",234,103
"dudley",334,225
"due",131415,99150
"duel",457,401
"duesseldorf",1002,765
"duff",1122,715
"duffy",232,165
"dug",729,660
"dugar",200,147
"duisburg",537,405
"duisenberg",722,221
"duke",1544,767
"dull",4094,3535
"duluth",643,489
"duly",189,185
"duma",3108,1344
"dumai",665,323
"dumb",121,109
"dumbarton",124,121
"dummy",182,144
"dump",5600,3973
"dun",1203,681
"dunbar",161,103
"dunblan",291,121
"dunc",970,779
"dundee",928,640
"dunedin",239,187
"dunfermlin",288,263
"dung",220,135
"dungeon",156,145
"dunkirk",281,229
"dunlap",266,107
"dunlop",602,347
"duny",244,243
"duo",337,309
"dupe",112,107
"duplic",749,692
"dupont",1503,699
"dur",819,470
"durabl",4612,2774
"duracel",396,105
"durat",2486,1556
"durb",1033,808
"durham",562,405
"duri",203,106
"durum",3090,1592
"dusan",403,386
"dushanb",788,355
"dusk",247,238
"duss",128,123
"dusseldorf",155,141
"dust",1085,922
"dustour",390,371
"dusty",313,305
"duta",162,122
"dutch",30911,16233
"dutchm",574,501
"dutroux",1722,366
"duty",14558,9408
"duval",409,290
"duyn",234,234
"dvd",1024,235
"dvfa",194,147
"dwarf",494,460
"dwayn",173,103
"dwell",1139,897
"dwight",246,226
"dwindl",1595,1541
"dwt",6092,1149
"dwy",201,111
"dxb",168,102
"dye",1082,814
"dying",1585,1364
"dyk",505,303
"dynam",4334,3282
"dynamit",467,364
"dynast",438,372
"dyp",558,206
"dyson",140,115
"dziennik",155,125
"ea",872,460
"eag",2491,2384
"eager",763,754
"eagl",3561,1924
"eal",339,199
"ealham",181,123
"ear",1255,1026
"earl",530,448
"early",208402,153959
"earmark",2088,1975
"earn",120028,64239
"earningsfeb",104,104
"earningsmar",102,102
"earth",4064,2766
"earthquak",3024,1313
"eas",34226,26104
"easdaq",591,168
"easi",4938,4734
"east",61762,38197
"eastern",32145,23399
"eastm",737,534
"eastward",1590,1444
"easy",13919,12136
"eat",3257,2484
"eaten",429,397
"eaton",709,267
"eau",2093,1246
"eb",695,188
"ebb",908,826
"ebit",474,239
"ebitd",1494,866
"ebrd",2050,826
"ebs",219,179
"ebull",115,114
"ec",6788,1520
"ecar",397,123
"ecb",1463,536
"eccent",189,170
"ecevit",202,127
"echelon",164,152
"echo",4278,3725
"echoe",174,173
"echostar",654,180
"eci",767,339
"eckert",734,715
"eckhard",381,257
"eclips",824,736
"eco",320,195
"ecofin",733,322
"ecolog",1072,862
"ecomog",493,221
"econ",475,265
"econom",264166,110131
"economet",150,140
"economic",551,455
"economie",262,262
"economisch",127,114
"ecopetrol",950,424
"ecosystem",145,129
"ecow",255,120
"ecsc",214,138
"ecstas",282,159
"ecstat",182,175
"ecu",5171,2729
"ecuador",4653,2178
"ecuadorean",448,342
"ecus",5795,2371
"ed",1900,1772
"edberg",578,189
"eddie",1921,1705
"eddy",116,102
"eden",340,271
"edf",432,244
"edg",18202,15727
"edgar",1178,902
"edgard",107,106
"edgbaston",186,169
"edgy",385,361
"edi",184,127
"edibl",1997,1361
"edict",212,169
"edinburgh",1144,752
"edison",2674,1162
"edit",3543,2742
"edith",204,192
"edition",3868,3560
"editor",7031,6415
"edmons",690,441
"edmonton",1294,979
"edmund",749,622
"edouard",703,481
"edp",927,343
"eds",586,255
"edt",6408,5032
"eduard",2171,2054
"educ",119,101
"educat",18333,12509
"edward",6100,5103
"edwin",448,427
"ee",1605,1531
"eea",700,310
"eec",3723,918
"eefj",201,134
"eek",583,250
"eelam",789,749
"eep",285,107
"eesr",167,165
"eest",477,340
"efe",169,108
"eff",796,677
"effect",60603,49812
"effic",9983,8393
"effig",168,139
"effort",35862,29952
"efp",247,117
"egan",374,179
"egg",1831,1211
"eggleton",349,153
"egi",506,178
"egm",283,186
"ego",126,114
"egypt",22878,9059
"ehl",154,144
"ehud",177,164
"eia",1018,578
"eib",995,500
"eid",1061,725
"eight",589,550
"eighteen",363,349
"eighth",3920,3204
"eilat",147,112
"eileen",108,103
"einar",130,124
"eindhov",685,509
"eisenhow",133,101
"eisuk",709,707
"eizenstat",554,199
"eject",577,484
"eka",166,160
"eke",113,111
"eked",171,171
"eker",281,128
"ekeus",806,235
"ekho",220,188
"ekofisk",435,279
"ekran",508,179
"eks",146,146
"eksin",167,167
"ekspr",143,133
"el",9919,5766
"elabor",4730,4626
"elah",207,162
"elain",384,382
"elan",441,222
"elang",214,131
"elast",136,127
"elat",151,145
"elb",296,187
"elbow",365,318
"eld",2115,1548
"elder",2550,2149
"elec",705,625
"elect",115264,50732
"electioneer",141,140
"elector",7544,5266
"electr",45715,24739
"electrabel",260,107
"electric",274,232
"electricidad",734,564
"electricit",437,414
"electrict",120,115
"electrif",238,206
"electrod",217,171
"electrol",229,205
"electrolux",802,278
"electromagnet",161,129
"electron",29282,18682
"elefthero",207,202
"eleftherotyp",233,229
"eleg",577,496
"elektrarn",231,209
"elektrik",230,145
"elektrim",468,308
"elektrowat",337,104
"elem",188,170
"element",5998,5490
"elen",771,685
"eleph",842,344
"eletrobr",594,372
"elev",1392,1238
"elevat",2597,1804
"eleventh",259,242
"elf",3081,1327
"eli",681,556
"elia",514,450
"elicit",161,160
"elie",134,106
"eligibl",4082,3439
"elimin",8549,7301
"elio",192,184
"elisab",394,355
"elisavet",150,150
"elit",2432,2135
"elizab",1993,1750
"elk",247,144
"elkem",296,111
"elkington",375,248
"ell",202,124
"ellen",500,390
"elli",1411,1100
"elliot",1582,1066
"ellison",472,169
"ellwood",150,102
"elm",179,106
"eln",468,236
"els",1167,633
"elsev",1027,345
"elsn",263,253
"elton",160,135
"elud",347,338
"elusiv",562,542
"elvi",640,222
"elysee",310,258
"em",154,106
"ema",199,158
"email",1821,1656
"emanat",193,188
"emanuel",321,263
"emb",145,102
"embarass",159,156
"embarg",2380,1692
"embark",1628,1586
"embarrass",2430,2257
"embass",8573,5327
"embattl",1197,1157
"embed",359,305
"embezzl",821,650
"emblazon",117,117
"emblem",221,181
"embod",269,261
"embold",184,179
"embotellador",242,210
"embrac",1875,1750
"embroil",693,689
"embry",182,137
"embryon",140,131
"emc",232,105
"emelia",218,218
"emerald",280,203
"emerg",35326,26795
"emeritus",153,142
"emerson",578,340
"emery",480,195
"emes",545,544
"emi",1795,668
"emigr",282,233
"emigrat",449,371
"emil",1161,1056
"emilio",561,429
"emily",805,772
"eminent",372,349
"emir",810,485
"emirat",3563,2549
"emit",3346,1650
"emma",661,623
"emmanuel",680,568
"emnid",651,133
"emotion",2724,2362
"emperor",1036,698
"emphas",3008,2820
"emphasis",2219,2145
"emphat",370,362
"empir",3257,2425
"employ",59999,36480
"empow",1396,1129
"empress",356,257
"empret",705,615
"empt",545,527
"emptiv",918,833
"empty",2654,2403
"ems",394,272
"emtn",886,794
"emu",30378,10341
"emulat",322,309
"en",1913,1540
"en590",214,164
"enabl",9089,8482
"enact",2114,1889
"encephalopath",928,891
"encircl",189,162
"enclav",2127,1523
"enclos",162,159
"encod",195,165
"encompass",722,717
"encount",2443,2250
"encour",17256,15460
"encroach",260,257
"encrypt",1140,366
"end",325901,198684
"endang",2247,1897
"endeavor",621,573
"endem",189,185
"endemol",426,137
"endes",1714,753
"endors",4838,4145
"endow",365,318
"endur",1310,1243
"enel",697,251
"enemy",3024,2641
"ener",362,240
"energ",47365,27973
"energet",560,511
"energetik",373,202
"energie",181,154
"energis",152,149
"eners",487,263
"enforc",6846,5615
"eng",535,385
"engag",6607,5991
"engel",277,160
"engen",293,176
"engend",113,112
"engin",9334,5101
"engineer",18711,14476
"engl",12882,9099
"england",22467,13429
"englewood",117,110
"englishm",315,271
"engulf",647,620
"engy",179,162
"enhanc",11125,10203
"eni",1256,552
"enid",211,193
"enjoin",133,115
"enjoy",8379,7751
"enlarg",5843,3749
"enlight",138,114
"enlist",540,458
"enliv",229,223
"enmit",134,133
"enni",211,124
"enorm",3038,2884
"enov",312,175
"enquir",3111,2512
"enqvist",594,320
"enrag",563,550
"enric",514,431
"enrich",532,477
"enriqu",684,641
"enrol",1052,701
"enron",2117,679
"enrout",110,101
"ensched",244,182
"enshrin",460,449
"enskild",398,348
"ensnar",122,118
"enso",668,280
"ensu",775,770
"ensur",18981,16818
"ent",11594,10452
"entail",851,835
"entangl",151,145
"enteb",172,118
"enter",13950,12843
"enterg",755,355
"enterpr",14303,10260
"entertain",7830,5571
"enthus",165,164
"enthusiasm",2036,1944
"enthusiast",1580,1508
"entic",615,605
"entir",8452,7997
"entit",4496,3883
"entitl",4573,3947
"entour",421,390
"entr",2957,2615
"entrench",631,594
"entrepr",171,141
"entrepreneur",2038,1697
"entrust",385,369
"entry",17687,14692
"env",188,169
"envelop",628,531
"envi",419,124
"enviro",150,136
"environ",26281,17733
"environment",1220,979
"envis",3200,3060
"envoy",8432,5975
"envy",284,265
"enzo",211,178
"enzym",360,239
"ep",1549,649
"epa",2194,816
"epargn",152,112
"epic",460,356
"epicent",457,385
"epidem",1587,1069
"episod",796,697
"epitom",120,117
"epp",256,107
"epr",873,213
"eps",29600,20615
"equal",14774,12379
"equalis",474,406
"equat",1128,1067
"equator",394,279
"equilibr",600,521
"equip",25817,19914
"equit",40386,26892
"equitilink",172,171
"equiv",186,159
"equival",16481,12765
"er",281,212
"era",6159,5200
"eradic",1237,1024
"eramet",705,138
"eras",1949,1820
"erbak",4855,1550
"ercan",198,188
"erect",949,877
"eregl",317,195
"erekat",607,349
"eremia",343,343
"erez",390,238
"ergo",400,198
"eric",3161,2870
"erich",287,251
"erickson",291,169
"ericsson",3248,1252
"eridan",241,134
"erie",171,128
"erik",1387,1289
"eriksson",435,261
"eritrea",888,473
"eritrean",500,222
"erkk",124,119
"erm",4460,1495
"ern",556,500
"ernest",1884,1828
"ernie",654,589
"ernst",990,832
"erod",2603,2453
"erosion",1209,1096
"err",280,266
"errant",117,104
"errat",964,863
"erron",390,358
"error",4641,3624
"ers",434,267
"ershad",408,104
"erskin",223,203
"ersoy",157,155
"erst",457,211
"erstwhil",138,133
"erupt",4143,3596
"ervin",264,114
"erwin",721,524
"es",616,479
"esa",236,157
"esaf",400,207
"esc",935,793
"escalat",2548,2300
"escap",6205,5088
"eschew",108,105
"escobar",185,141
"escondid",576,265
"escort",1792,1395
"escravo",153,113
"escrow",556,414
"escud",976,623
"escuder",211,105
"escudo",4987,2422
"eskom",600,443
"esmat",177,176
"esnaid",175,126
"esp",340,312
"espac",141,116
"espan",744,660
"espanol",192,164
"espanyol",641,438
"espebep",461,201
"esper",287,256
"espin",307,272
"espinh",193,130
"espion",875,656
"espirit",369,294
"espn",197,118
"esposit",153,104
"espous",361,356
"essar",450,250
"essay",148,119
"essen",234,193
"essendon",220,147
"essent",7184,6626
"essex",901,555
"esso",1028,515
"est",6600,4620
"esta",436,259
"establ",25855,22181
"estad",270,201
"estat",13616,9248
"estb",184,182
"esteb",145,141
"esteem",204,175
"estimat",87330,59806
"eston",8620,3580
"estrad",333,221
"estrang",437,409
"estrel",213,143
"eta",3437,927
"etat",336,278
"etch",131,119
"etern",423,399
"eternit",355,331
"etet",253,134
"ethan",319,211
"ethanol",719,195
"ether",151,143
"ethic",2673,1483
"ethiop",3669,1466
"ethnic",9592,6495
"ethno",233,228
"ethyl",1226,609
"etien",639,604
"etla",507,157
"eu",73059,22365
"eug",1044,830
"euphor",1259,1151
"euras",180,154
"euratom",173,117
"eurek",248,121
"euro",21014,10190
"eurobank",165,111
"eurobons",11814,3675
"eurobours",237,235
"euroclear",216,143
"eurodol",2175,1077
"eurofight",789,216
"eurograd",750,601
"euroleagu",285,177
"eurolir",584,430
"euromark",744,530
"euromarket",166,152
"euromoney",191,109
"europ",79149,48522
"european",149969,74912
"europeen",174,137
"euroscept",764,513
"eurostar",478,241
"eurostat",883,404
"euroswiss",312,294
"eurotunnel",3058,843
"euroy",2567,798
"euthanas",951,243
"ev",192,103
"eva",1237,957
"evacu",313,207
"evacuat",5737,3311
"evad",991,879
"evaluat",5741,4974
"evan",2683,1548
"evand",265,200
"evangel",259,189
"evansvill",455,219
"evapor",626,612
"evasion",1383,1120
"eve",3011,2731
"evelyn",133,114
"even",10137,9044
"evenimentul",322,244
"evens",138,138
"event",19685,15433
"eventual",10265,9694
"ever",2268,1435
"everbright",881,289
"everet",300,253
"everglad",388,235
"evergreen",689,301
"evert",528,225
"everton",979,627
"everyday",504,477
"evgen",118,111
"evict",733,526
"evident",18280,14321
"evil",759,672
"evit",242,114
"evli",159,148
"evn",220,112
"evok",272,263
"evolut",2076,1830
"ewing",415,215
"exacerb",1223,1217
"exact",2814,2726
"exag",1975,1835
"exam",440,307
"examin",8832,7602
"exampl",699,680
"exasp",172,171
"exbud",254,110
"exc",334,212
"excavat",486,348
"exceed",12710,11120
"excel",7030,5315
"excelsior",141,107
"excep",230,142
"except",11575,9186
"excerb",622,544
"excercis",136,123
"excess",11994,10102
"exch",212,172
"exchang",135272,92933
"exchequ",2621,2372
"excis",2341,1615
"excit",4251,3715
"excl",177,120
"exclud",24062,19440
"excus",1983,1807
"exec",388,381
"execut",76219,54065
"exempl",168,163
"exempt",11743,8514
"exer",1245,1179
"exercis",10466,8025
"exert",1151,1113
"exet",230,195
"exhang",121,120
"exhaust",2010,1835
"exhib",2158,1347
"exhibit",1186,974
"exhort",144,140
"exhum",155,109
"exid",336,133
"exil",5097,3588
"exim",209,162
"eximbank",207,131
"exist",27674,23637
"exit",3117,2577
"exlud",118,117
"exmoor",116,104
"exodus",1261,1017
"exon",234,215
"exorbit",125,122
"exotic",647,547
"exp",871,462
"expand",49575,34720
"expatr",1482,1096
"expect",328997,194640
"exped",1053,720
"expedit",654,538
"expel",4049,2490
"expend",56560,28559
"expenditur",9621,7268
"exper",15625,13492
"experi",902,742
"expert",20414,15504
"expir",14458,11101
"expirat",2814,2232
"explain",8876,8132
"explan",2276,2109
"explicit",1066,974
"explod",4090,3286
"exploit",3643,3244
"explor",18158,10914
"explos",10583,6634
"expo",623,428
"expon",451,293
"export",131810,55202
"exportsend",212,212
"exportu",250,249
"expos",3492,3112
"exposur",4745,3762
"express",26917,21408
"expressway",701,341
"expropr",269,226
"expuls",1260,939
"ext",124,120
"extend",35882,28144
"extent",6362,5978
"exterieur",207,200
"exterior",436,382
"extermin",281,241
"extern",7073,5659
"extinct",332,267
"extingu",1626,1244
"extort",1351,862
"extr",12794,10421
"extract",2590,1979
"extrad",2025,985
"extradit",1146,849
"extrajudic",185,152
"extraordin",15287,8995
"extrapol",192,188
"extravag",202,190
"extravaganz",150,142
"extrem",12995,11604
"extremadur",534,371
"extrud",386,238
"exuber",994,885
"exxon",2517,1357
"eyal",160,144
"eye",14863,11706
"eyebrow",340,334
"eyewit",768,659
"eyr",237,119
"ezer",291,289
"fa",426,260
"faa",1657,550
"fab",419,346
"fabi",230,185
"fabian",370,318
"fabio",507,465
"fabius",178,112
"fabl",126,115
"fabr",167,116
"fabric",3016,2445
"fabrizio",364,325
"fabryk",159,146
"fabul",212,196
"fac",362,251
"facad",209,186
"face",54577,43583
"facet",211,201
"facial",170,158
"facil",27333,19408
"facilit",2400,2248
"facsimil",207,173
"fact",59423,46060
"faction",6393,4531
"factor",1693,1557
"factual",202,191
"facult",365,322
"fad",133,107
"fade",2722,2513
"fag",281,129
"fahd",622,467
"fahey",422,189
"fahnestock",424,390
"fahrenheit",1134,1069
"fai",850,566
"fail",39596,33423
"failur",11544,9608
"faint",405,368
"fair",22942,18896
"fairchild",180,103
"fairfax",1642,662
"fairfield",212,157
"fairway",298,189
"fairy",131,117
"fais",290,253
"fait",155,142
"faith",3599,3161
"fake",1043,751
"falcon",891,550
"falconbridg",502,217
"fald",609,370
"falgold",120,109
"falkirk",193,164
"falkland",482,202
"fall",105822,76245
"falloff",110,104
"fallout",805,763
"fals",4045,3322
"falsif",663,579
"falt",1642,1561
"fame",4642,3860
"fami",29983,20059
"famil",152,132
"familiar",2767,2626
"famin",1263,917
"fan",7377,4896
"fanat",369,352
"fancy",397,369
"fanfar",254,249
"fang",268,181
"fannie",1115,627
"fantas",359,290
"fantast",709,674
"fao",793,285
"far",396,273
"farah",188,128
"farc",1145,533
"fare",4615,2831
"farens",201,137
"farewel",722,577
"farg",1079,617
"fari",225,160
"farid",145,125
"farley",306,211
"farm",36944,17639
